128	576	46301	7
48	0.117135	63	75	0.0544	0.4	0.3	0	0.4	0.22
48.113135	0.084065	73	75	0.0544	0.4	0.3	0	0.4	0.22
48.1932	0.2308	52	75	0.085	0.4	0.3	-0.28	0.4	0.22
49	0.117135	63	75	0.0544	-0.4	0.3	0	0.4	0.22
49.113135	0.084065	73	75	0.0544	-0.4	0.3	0	0.4	0.22
49.1932	0.2308	52	75	0.085	-0.4	0.3	-0.28	0.4	0.22
51	0.142667	63	72	0.0544	0.4	0.3	0	0.4	0.22
51.138667	0.102133	73	72	0.0544	0.4	0.3	0	0.4	0.22
51.2368	0.6672	52	72	0.085	0.4	0.3	-0.28	0.4	0.22
80	0.117135	63	75	0.0544	0.4	0.3	0	0.4	0.22
80.113135	0.084065	73	75	0.0544	0.4	0.3	0	0.4	0.22
80.1932	0.2308	52	75	0.085	0.4	0.3	-0.28	0.4	0.22
81	0.117135	63	75	0.0544	-0.4	0.3	0	0.4	0.22
81.113135	0.084065	73	75	0.0544	-0.4	0.3	0	0.4	0.22
81.1932	0.2308	52	75	0.085	-0.4	0.3	-0.28	0.4	0.22
83	0.142667	63	72	0.0544	0.4	0.3	0	0.4	0.22
83.138667	0.102133	73	72	0.0544	0.4	0.3	0	0.4	0.22
83.2368	0.6672	52	72	0.085	0.4	0.3	-0.28	0.4	0.22
128	0.142667	71	75	0.1312	-0.08	0.34	0	0.16	0.22
128.138667	1.101573	42	75	0.205	-0.08	0.34	-0.28	0.16	0.22
129.23624	0.142667	60	75	0.17015	-0.08	0.34	0	0.16	0.22
129.429907	0.668277	41	77	0.205	-0.08	0.34	-0.28	0.16	0.22
130.094184	0.142667	69	77	0.1312	-0.08	0.34	0	0.16	0.22
130.28785	0.806944	50	80	0.205	-0.08	0.34	-0.28	0.16	0.22
131.145794	0.102133	72	79	0.1312	-0.08	0.34	0	0.16	0.22
131.243928	0.142667	59	79	0.17015	-0.08	0.34	0	0.16	0.22
131.382594	1.00344	52	79	0.205	-0.08	0.34	-0.28	0.16	0.22
132.382034	0.142667	63	79	0.1312	-0.08	0.34	0	0.16	0.22
132.575701	0.142667	65	77	0.1312	-0.08	0.34	0	0.16	0.22
132.714368	1.101573	46	77	0.205	-0.08	0.34	-0.28	0.16	0.22
133.811941	0.142667	60	77	0.17015	-0.08	0.34	0	0.16	0.22
134.005607	0.142667	62	75	0.17015	-0.08	0.34	0	0.16	0.22
134.144274	1.454726	48	75	0.205	-0.08	0.34	-0.28	0.16	0.22
136	0.102133	74	77	0.1312	-0.08	0.34	0	0.16	0.22
136.098133	0.142667	59	77	0.17015	-0.08	0.34	0	0.16	0.22
136.2368	2.002105	53	77	0.205	-0.08	0.34	-0.28	0.16	0.22
138.234905	0.142667	69	77	0.1312	-0.08	0.34	0	0.16	0.22
138.428571	0.142667	62	75	0.17015	-0.08	0.34	0	0.16	0.22
138.567238	2.100238	46	75	0.205	-0.08	0.34	-0.28	0.16	0.22
140.663476	0.142667	60	75	0.17015	-0.08	0.34	0	0.16	0.22
140.857143	2.60319	51	72	0.205	-0.08	0.34	-0.28	0.16	0.22
143.456333	0.142667	69	72	0.1312	-0.08	0.34	0	0.16	0.22
144	0.142667	66	72	0.1312	-0.08	0.34	0	0.16	0.22
144.138667	0.142667	60	72	0.17015	-0.08	0.34	0	0.16	0.22
144.277333	2.453485	48	72	0.205	-0.08	0.34	-0.28	0.16	0.22
146.781818	0.142667	71	73	0.1312	-0.08	0.34	0	0.16	0.22
146.920485	1.479424	50	73	0.205	-0.08	0.34	-0.28	0.16	0.22
148.450909	0.142667	60	75	0.17015	-0.08	0.34	0	0.16	0.22
148.589576	2.870758	52	75	0.205	-0.08	0.34	-0.28	0.16	0.22
151.456333	0.142667	57	75	0.17015	-0.08	0.34	0	0.16	0.22
152	0.779787	43	75	0.205	-0.08	0.34	-0.28	0.16	0.22
152.775787	0.142667	65	75	0.1312	-0.08	0.34	0	0.16	0.22
152.914453	0.102133	73	75	0.1312	-0.08	0.34	0	0.16	0.22
153.012587	0.779787	49	75	0.205	-0.08	0.34	0	0.16	0.22
153.843373	1.653707	46	72	0.205	-0.08	0.34	-0.28	0.16	0.22
155.49308	0.142667	59	72	0.17015	-0.08	0.34	0	0.16	0.22
155.686747	0.142667	71	70	0.1312	-0.08	0.34	0	0.16	0.22
155.825414	1.51504	41	70	0.205	-0.08	0.34	-0.28	0.16	0.22
157.336454	0.142667	63	70	0.1312	-0.08	0.34	0	0.16	0.22
157.53012	0.102133	73	68	0.1312	-0.08	0.34	0	0.16	0.22
157.628254	1.83208	51	68	0.205	-0.08	0.34	-0.28	0.16	0.22
159.456333	0.142667	56	68	0.17015	-0.08	0.34	0	0.16	0.22
192	0.142667	71	77	0.1312	-0.08	0.34	0	0.16	0.22
192.138667	1.101573	42	77	0.205	-0.08	0.34	-0.28	0.16	0.22
193.23624	0.142667	60	77	0.17015	-0.08	0.34	0	0.16	0.22
193.429907	0.668277	41	75	0.205	-0.08	0.34	-0.28	0.16	0.22
194.094184	0.142667	69	75	0.1312	-0.08	0.34	0	0.16	0.22
194.28785	0.806944	50	72	0.205	-0.08	0.34	-0.28	0.16	0.22
195.145794	0.102133	72	77	0.1312	-0.08	0.34	0	0.16	0.22
195.243928	0.142667	59	77	0.17015	-0.08	0.34	0	0.16	0.22
195.382594	1.00344	52	77	0.205	-0.08	0.34	-0.28	0.16	0.22
196.382034	0.142667	63	77	0.1312	-0.08	0.34	0	0.16	0.22
196.575701	0.142667	65	75	0.1312	-0.08	0.34	0	0.16	0.22
196.714368	1.101573	46	75	0.205	-0.08	0.34	-0.28	0.16	0.22
197.811941	0.142667	60	75	0.17015	-0.08	0.34	0	0.16	0.22
198.005607	0.142667	62	72	0.17015	-0.08	0.34	0	0.16	0.22
198.144274	1.454726	48	72	0.205	-0.08	0.34	-0.28	0.16	0.22
200	0.102133	74	72	0.1312	-0.08	0.34	0	0.16	0.22
200.08	0.102133	74	60	0.04288	0.3	0.06	0	0.16	0.44
200.098133	0.142667	59	72	0.17015	-0.08	0.34	0	0.16	0.22
200.178133	0.142667	59	60	0.05561	0.3	0.06	0	0.16	0.44
200.2368	2.002105	53	72	0.205	-0.08	0.34	-0.28	0.16	0.22
200.3168	1.938613	53	60	0.067	0.3	0.06	-0.28	0.16	0.44
202.234905	0.142667	69	72	0.1312	-0.08	0.34	0	0.16	0.22
202.251413	0.142667	69	60	0.04288	0.3	0.06	0	0.16	0.44
202.428571	0.142667	62	73	0.17015	-0.08	0.34	0	0.16	0.22
202.445079	0.142667	62	61	0.05561	0.3	0.06	0	0.16	0.44
202.567238	2.100238	46	73	0.205	-0.08	0.34	-0.28	0.16	0.22
202.583746	2.036746	46	61	0.067	0.3	0.06	-0.28	0.16	0.44
204.616492	0.142667	60	61	0.05561	0.3	0.06	0	0.16	0.44
204.663476	0.142667	60	73	0.17015	-0.08	0.34	0	0.16	0.22
