303.531668 1 260915 4.7 0.562500
0.007137 7.438936 310 62 0.0045 -0.5 0.4 0 0.04 0.7 -1 -1 851238749
0.007329 11.538375 302 50 0.0045 -0.72 0.32 0 0.04 0.55 -1 -1 1781287865
0.008751 11.465313 301 26 0.0162 0 0.4 0 0.04 0.4 -1 -1 1819472233
0.009639 11.31924 300 50 0.00792 -0.72 0.32 0 0.04 0.57 -1 -1 1846202622
0.012896 11.538228 302 53 0.0045 -0.24 0.4 0 0.04 0.55 -1 -1 213272724
0.023099 11.318885 300 53 0.00792 -0.24 0.4 0 0.04 0.57 -1 -1 330985909
0.035204 11.537641 302 57 0.0045 0.24 0.48 0 0.04 0.55 -1 -1 1657546004
0.037349 11.31851 300 57 0.00792 0.24 0.48 0 0.04 0.57 -1 -1 396540748
0.038204 11.537562 302 60 0.0045 0.72 0.56 0 0.04 0.55 -1 -1 1699122391
0.040462 11.318428 300 60 0.00792 0.72 0.56 0 0.04 0.57 -1 -1 618643816
0.744086 0.747 100 62 0.007588 -0.0688 0.4 0 0.04 0.3 -1 -1 1656870518
1.648527 0.747 100 69 0.007417 0.2483 0.4 0 0.04 0.3 -1 -1 1102261252
2.547237 0.743908 100 65 0.00726 -0.1693 0.4 0 0.04 0.3 -1 -1 2021902436
6.698733 0.732357 100 62 0.009982 0.1598 0.4 0 0.04 0.3 -1 -1 155435414
7.586469 0.732357 100 69 0.00955 0.1678 0.4 0 0.04 0.3 -1 -1 748137016
8.470505 0.730344 100 65 0.009029 -0.1426 0.4 0 0.04 0.3 -1 -1 372814807
8.982698 0.046025 1135 62 0.315229 0.2 0.5 0 0.025 0.19 -1 1 784670327
9.028723 1.210936 1101 62 0.300218 0.2 0.5 -0.3 0.025 0.19 35 25 2136497638
10.239659 0.065036 1125 62 0.315229 0.2 0.5 0 0.025 0.19 1 6 499196788
10.304695 1.932565 1106 62 0.300218 0.2 0.5 -0.3 0.025 0.19 25 20 418687257
11.825199 11.449226 301 22 0.0237 0 0.4 0 0.04 0.4 -1 -1 1511592969
11.829235 7.276233 310 58 0.006583 -0.5 0.4 0 0.04 0.7 -1 -1 1549341696
11.831371 11.52719 302 46 0.006583 -0.72 0.32 0 0.04 0.55 -1 -1 1115407778
11.838905 11.294961 300 46 0.011587 -0.72 0.32 0 0.04 0.57 -1 -1 1475571648
11.839129 11.294976 300 50 0.011587 -0.24 0.4 0 0.04 0.57 -1 -1 442532370
11.841628 11.527872 302 50 0.006583 -0.24 0.4 0 0.04 0.55 -1 -1 1361289034
11.858984 11.529025 302 53 0.006583 0.24 0.48 0 0.04 0.55 -1 -1 1377836893
11.862075 11.2965 300 53 0.011587 0.24 0.48 0 0.04 0.57 -1 -1 1143270816
11.868204 11.296908 300 57 0.011587 0.72 0.56 0 0.04 0.57 -1 -1 1063648640
11.870711 11.529804 302 57 0.006583 0.72 0.56 0 0.04 0.55 -1 -1 1288948527
12.237259 0.064786 1120 62 0.240174 0.2 0.5 0 0.025 0.19 6 -1 251926679
12.356603 0.065 1131 69 0.296417 0.2 0.5 0 0.025 0.19 -1 4 1841655421
12.421603 0.973403 1104 69 0.282302 0.2 0.5 -1.2 0.025 0.19 31 -1 696241350
12.566425 0.724531 100 58 0.011218 -0.1289 0.4 0 0.04 0.3 -1 -1 1710416499
13.426941 0.724531 100 65 0.010937 -0.0669 0.4 0 0.04 0.3 -1 -1 1198354455
13.449564 0.065007 1125 65 0.289493 0.2 0.5 0 0.025 0.19 -1 9 180389368
13.514571 1.450789 1109 65 0.275708 0.2 0.5 1.0 0.025 0.19 25 23 1328329161
14.302441 0.724388 100 62 0.01262 0.0797 0.4 0 0.04 0.3 -1 -1 2095790899
14.96536 0.064974 1123 65 0.289493 0.2 0.5 0 0.025 0.19 9 33 1151610495
15.030334 0.045982 1133 65 0.289493 0.2 0.5 0 0.025 0.19 23 -1 1493528289
15.130846 0.064957 1120 64 0.23237 0.2 0.5 0 0.025 0.19 -1 1 581253580
15.195804 1.205464 1101 64 0.290462 0.2 0.5 0.25 0.025 0.19 20 32 218146287
16.401268 0.04597 1132 64 0.304986 0.2 0.5 0 0.025 0.19 1 19 312269688
16.447238 0.064957 1119 64 0.23237 0.2 0.5 0 0.025 0.19 32 11 1735230680
16.512195 1.927566 1111 64 0.290462 0.2 0.5 0.25 0.025 0.19 19 -1 2015032939
18.380389 0.726163 100 58 0.013091 -0.0447 0.4 0 0.04 0.3 -1 -1 1368827828
18.494442 1.040741 1104 62 0.294094 0.2 0.5 0.5 0.025 0.19 -1 -1 893787433
19.256321 0.726163 100 65 0.012733 -0.0688 0.4 0 0.04 0.3 -1 -1 644573137
19.589864 0.062627 1120 62 0.219408 0.2 0.5 0 0.025 0.19 -1 8 200205741
19.65249 2.350217 1108 62 0.27426 0.2 0.5 0.0 0.025 0.19 20 16 469827202
20.126896 0.744605 100 62 0.013148 0.1203 0.4 0 0.04 0.3 -1 -1 1979723837
20.57266 0.257554 314 58 0.01918 -0.1129 0.4 0 0.04 0.44 -1 -1 914508175
20.873457 0.257554 314 62 0.016744 0.1874 0.4 0 0.04 0.44 -1 -1 1826182480
21.181874 0.257554 314 65 0.016775 -0.2311 0.4 0 0.04 0.44 -1 -1 2021367752
21.501701 0.257554 314 69 0.016385 0.1401 0.4 0 0.04 0.44 -1 -1 1129588729
21.798545 0.257554 314 65 0.017899 -0.236 0.4 0 0.04 0.44 -1 -1 89020153
22.002708 0.066637 1116 62 0.219408 0.2 0.5 0 0.025 0.19 8 -1 662350479
22.117322 0.257554 314 70 0.018065 -0.2326 0.4 0 0.04 0.44 -1 -1 884086340
22.631774 0.047726 1035 61 0.342567 -0.1 0.5 0 0.025 0.19 -1 1 1819179074
22.679501 1.573724 1001 61 0.326255 -0.1 0.5 -0.3 0.025 0.19 35 25 1994719331
23.66506 11.577349 301 31 0.0312 0 0.4 0 0.04 0.4 -1 -1 1403144278
23.665821 7.433594 310 67 0.008667 -0.5 0.4 0 0.04 0.7 -1 -1 1130185179
23.670722 11.426305 300 55 0.015253 -0.72 0.32 0 0.04 0.57 -1 -1 131936111
23.674742 11.652927 302 55 0.008667 -0.72 0.32 0 0.04 0.55 -1 -1 616022502
23.67499 11.652932 302 58 0.008667 -0.24 0.4 0 0.04 0.55 -1 -1 970439590
23.691395 11.426768 300 58 0.015253 -0.24 0.4 0 0.04 0.57 -1 -1 1284017877
23.698233 11.653454 302 62 0.008667 0.24 0.48 0 0.04 0.55 -1 -1 270251698
23.700631 11.426976 300 62 0.015253 0.24 0.48 0 0.04 0.57 -1 -1 942847502
23.709701 11.653711 302 65 0.008667 0.72 0.56 0 0.04 0.55 -1 -1 1765208038
23.713707 11.427269 300 65 0.015253 0.72 0.56 0 0.04 0.57 -1 -1 602224516
24.253225 0.064203 1025 61 0.342567 -0.1 0.5 0 0.025 0.19 1 6 1018430752
24.317428 2.438913 1006 61 0.326255 -0.1 0.5 -0.3 0.025 0.19 25 20 258590556
24.410158 0.735586 100 67 0.014227 0.0437 0.4 0 0.04 0.3 -1 -1 434615547
25.288237 0.735586 100 74 0.014498 -0.1972 0.4 0 0.04 0.3 -1 -1 1039495597
26.181209 0.738011 100 70 0.016441 0.057 0.4 0 0.04 0.3 -1 -1 552386207
26.756341 0.064732 1020 61 0.261004 -0.1 0.5 0 0.025 0.19 6 -1 309792727
26.876919 1.318207 1004 60 0.325456 -0.1 0.5 0.25 0.025 0.19 -1 -1 1203969311
28.250973 0.064826 1016 58 0.240886 -0.1 0.5 0 0.025 0.19 -1 14 712258290
28.315798 1.933458 1014 58 0.301108 -0.1 0.5 0.5 0.025 0.19 16 26 1116300822
30.249256 0.065332 1026 58 0.316163 -0.1 0.5 0 0.025 0.19 14 -1 1717658549
30.345064 0.747436 100 67 0.018683 0.1812 0.4 0 0.04 0.3 -1 -1 1484600907
30.370871 1.328506 1004 56 0.310004 -0.1 0.5 0.5 0.025 0.19 -1 -1 396069438
31.261487 0.747436 100 74 0.018695 0.2074 0.4 0 0.04 0.3 -1 -1 2010688570
31.75566 0.064762 1021 58 0.259188 -0.1 0.5 0 0.025 0.19 -1 9 1436320851
31.820422 1.970919 1009 58 0.323985 -0.1 0.5 -0.5 0.025 0.19 21 36 1917775715
32.156643 0.749312 100 70 0.017702 -0.0032 0.4 0 0.04 0.3 -1 -1 593446096
33.791341 0.046116 1036 58 0.340184 -0.1 0.5 0 0.025 0.19 9 -1 1510150990
33.89409 1.271771 1004 58 0.318449 -0.1 0.5 0.0 0.025 0.19 -1 28 2019704514
35.165861 0.065 1028 58 0.334371 -0.1 0.5 0 0.025 0.19 4 -1 990085476
35.287494 0.064788 1019 65 0.246803 -0.1 0.5 0 0.025 0.19 -1 11 250177252
35.352282 2.950907 1011 65 0.308503 -0.1 0.5 -1.2 0.025 0.19 19 33 75281151
35.619066 11.954982 302 50 0.010611 -0.72 0.32 0 0.04 0.55 -1 -1 102472122
35.621602 11.875528 301 26 0.0382 0 0.4 0 0.04 0.4 -1 -1 1514988866
35.623751 11.716459 300 50 0.018676 -0.72 0.32 0 0.04 0.57 -1 -1 1256412545
35.627644 7.577324 310 62 0.010611 -0.5 0.4 0 0.04 0.7 -1 -1 148517309
35.642265 11.717388 300 53 0.018676 -0.24 0.4 0 0.04 0.57 -1 -1 1576122767
35.644967 11.717523 300 57 0.018676 0.24 0.48 0 0.04 0.57 -1 -1 1339429500
35.645575 11.956327 302 53 0.010611 -0.24 0.4 0 0.04 0.55 -1 -1 1023875706
35.655294 11.956815 302 57 0.010611 0.24 0.48 0 0.04 0.55 -1 -1 348721987
35.65789 11.718172 300 60 0.018676 0.72 0.56 0 0.04 0.57 -1 -1 1550604076
35.662653 11.957184 302 60 0.010611 0.72 0.56 0 0.04 0.55 -1 -1 1954576740
36.38222 0.75485 100 62 0.016798 -0.1469 0.4 0 0.04 0.3 -1 -1 1284158363
37.287282 0.75485 100 69 0.01656 -0.0441 0.4 0 0.04 0.3 -1 -1 1949730691
38.198907 0.755018 100 65 0.020408 0.014 0.4 0 0.04 0.3 -1 -1 2109526250
38.303189 0.046019 1033 65 0.323929 -0.1 0.5 0 0.025 0.19 11 -1 1829826755
38.898809 0.065049 1023 62 0.326793 -0.1 0.5 0 0.025 0.19 -1 4 998520514
38.963857 1.808206 1004 62 0.311231 -0.1 0.5 -0.3 0.025 0.19 23 16 144902414
40.772063 0.065049 1016 62 0.248985 -0.1 0.5 0 0.025 0.19 4 21 2143173350
40.837112 0.065049 1021 62 0.248985 -0.1 0.5 0 0.025 0.19 16 4 588704493
40.90216 1.805487 1004 62 0.311231 -0.1 0.5 -0.3 0.025 0.19 21 17 1671406006
42.446652 0.753265 100 62 0.019838 -0.1788 0.4 0 0.04 0.3 -1 -1 132287155
42.707648 0.064876 1017 62 0.248985 -0.1 0.5 0 0.025 0.19 4 -1 2100027936
42.829245 0.064962 1027 60 0.351424 -0.1 0.5 0 0.025 0.19 -1 3 526675394
42.894207 1.774865 1003 60 0.33469 -0.1 0.5 0.5 0.025 0.19 27 29 408281300
43.352672 0.753265 100 69 0.02056 -0.0885 0.4 0 0.04 0.3 -1 -1 462364868
44.266414 0.769339 100 65 0.019677 -0.0853 0.4 0 0.04 0.3 -1 -1 2132437159
44.669072 0.066072 1029 60 0.351424 -0.1 0.5 0 0.025 0.19 3 -1 689691264
44.794837 0.065 1019 62 0.248039 -0.1 0.5 0 0.025 0.19 -1 2 2063205833
44.859837 1.828575 1002 62 0.310049 -0.1 0.5 -0.5 0.025 0.19 19 25 1341130151
46.688412 0.065 1025 62 0.325552 -0.1 0.5 0 0.025 0.19 2 33 1465698696
46.753412 0.046 1033 62 0.325552 -0.1 0.5 0 0.025 0.19 25 -1 1412939096
46.859106 1.266882 1004 62 0.311298 -0.1 0.5 0.0 0.025 0.19 -1 -1 145070813
47.890765 11.507763 302 46 0.011537 -0.72 0.32 0 0.04 0.55 -1 -1 1109659681
47.901458 11.288448 300 46 0.020305 -0.72 0.32 0 0.04 0.57 -1 -1 302637140
47.90358 11.434211 301 22 0.041533 0 0.4 0 0.04 0.4 -1 -1 1139972162
47.90398 7.414436 310 58 0.011537 -0.5 0.4 0 0.04 0.7 -1 -1 935115286
47.916562 11.506814 302 53 0.011537 0.24 0.48 0 0.04 0.55 -1 -1 1740174760
47.91776 11.506786 302 50 0.011537 -0.24 0.4 0 0.04 0.55 -1 -1 1114904125
47.917924 11.288064 300 50 0.020305 -0.24 0.4 0 0.04 0.57 -1 -1 747811745
47.933132 11.28771 300 53 0.020305 0.24 0.48 0 0.04 0.57 -1 -1 856188061
47.933136 11.506427 302 57 0.011537 0.72 0.56 0 0.04 0.55 -1 -1 639540954
47.934432 11.287679 300 57 0.020305 0.72 0.56 0 0.04 0.57 -1 -1 388443413
48.181973 0.046 1032 57 0.356124 -0.1 0.5 0 0.025 0.19 -1 12 100907559
48.227973 1.788061 1012 57 0.339166 -0.1 0.5 1.2 0.025 0.19 32 39 77892251
48.652591 0.743486 100 58 0.018309 0.185 0.4 0 0.04 0.3 -1 -1 758010914
49.539005 0.743486 100 65 0.022427 0.0807 0.4 0 0.04 0.3 -1 -1 1276402347
50.016034 0.046 1039 57 0.356124 -0.1 0.5 0 0.025 0.19 12 -1 1512706269
50.118019 0.065329 1025 65 0.33145 -0.1 0.5 0 0.025 0.19 -1 6 1246339263
50.183348 1.740495 1006 65 0.315666 -0.1 0.5 -1.2 0.025 0.19 25 20 622944575
50.438293 0.740947 100 62 0.018666 -0.1706 0.4 0 0.04 0.3 -1 -1 590017688
51.923843 0.064775 1020 65 0.252533 -0.1 0.5 0 0.025 0.19 6 -1 1517552548
52.044128 0.065183 1016 65 0.27096 -0.1 0.5 0 0.025 0.19 -1 0 731625375
52.109311 2.655124 1000 65 0.3387 -0.1 0.5 0.0 0.025 0.19 16 -1 883118593
54.575346 0.731117 100 58 0.022583 -0.0953 0.4 0 0.04 0.3 -1 -1 1956243538
55.296623 0.065148 1027 58 0.335815 -0.1 0.5 0 0.025 0.19 -1 8 1800059894
55.361772 2.1576 1008 58 0.319824 -0.1 0.5 -0.3 0.025 0.19 27 -1 1896623319
55.45961 0.731117 100 65 0.021675 0.1054 0.4 0 0.04 0.3 -1 -1 124544406
56.338457 0.729142 100 62 0.018669 0.1567 0.4 0 0.04 0.3 -1 -1 2024268919
57.574051 0.046008 1032 58 0.318196 -0.1 0.5 0 0.025 0.19 -1 7 1601682708
57.620059 2.120445 1007 58 0.303044 -0.1 0.5 0.0 0.025 0.19 32 33 890543335
59.691751 11.490164 302 55 0.012463 -0.72 0.32 0 0.04 0.55 -1 -1 1049901796
59.693973 11.25847 300 55 0.021935 -0.72 0.32 0 0.04 0.57 -1 -1 1957266227
59.694097 11.413029 301 31 0.044867 0 0.4 0 0.04 0.4 -1 -1 158033841
59.69535 7.255704 310 67 0.012463 -0.5 0.4 0 0.04 0.7 -1 -1 1923716286
59.705535 11.491037 302 58 0.012463 -0.24 0.4 0 0.04 0.55 -1 -1 648017137
59.711299 11.259583 300 58 0.021935 -0.24 0.4 0 0.04 0.57 -1 -1 1619670639
59.715349 11.259845 300 62 0.021935 0.24 0.48 0 0.04 0.57 -1 -1 858016049
59.717666 11.491821 302 62 0.012463 0.24 0.48 0 0.04 0.55 -1 -1 1723890342
59.732344 11.260943 300 65 0.021935 0.72 0.56 0 0.04 0.57 -1 -1 1723550281
59.733289 11.492831 302 65 0.012463 0.72 0.56 0 0.04 0.55 -1 -1 906563469
59.740504 0.045806 1033 58 0.318196 -0.1 0.5 0 0.025 0.19 7 -1 536204278
59.840749 0.065 1031 65 0.354568 -0.1 0.5 0 0.025 0.19 -1 1 825277033
59.905749 2.072918 1001 65 0.337684 -0.1 0.5 -1.2 0.025 0.19 31 23 689123117
60.416895 0.722946 100 67 0.019962 -0.1636 0.4 0 0.04 0.3 -1 -1 284982737
61.293035 0.722946 100 74 0.023884 0.2331 0.4 0 0.04 0.3 -1 -1 901867686
61.978667 0.065 1023 65 0.354568 -0.1 0.5 0 0.025 0.19 1 -1 1973597951
62.098106 0.065067 1023 61 0.323708 -0.1 0.5 0 0.025 0.19 -1 16 1974998301
62.1591 0.72257 100 70 0.023283 0.1283 0.4 0 0.04 0.3 -1 -1 1119603881
62.163172 0.065067 1016 61 0.246635 -0.1 0.5 0 0.025 0.19 23 6 1830939859
62.228239 2.005549 1006 61 0.308293 -0.1 0.5 1.0 0.025 0.19 16 19 380792350
64.233788 0.06498 1019 61 0.246635 -0.1 0.5 0 0.025 0.19 6 -1 2020733440
