260.267340 9 260923 3.8 0.387931
0.0 0.321983 28 67 0.006843 0.2364 0.4 0 0.04 0.3 -1 -1 795347033
0.0003 1.758621 17 55 0.00504 -0.72 0.32 0 0.04 0.42 -1 -1 1567157300
0.003646 2.887818 24 43 0.0234 0 0.4 0 0.04 0.08 -1 -1 2025433012
0.004566 7.957511 302 55 0.0045 -0.72 0.32 0 0.04 0.55 -1 -1 68412805
0.010016 1.758621 17 58 0.00504 -0.24 0.4 0 0.04 0.42 -1 -1 315038369
0.014978 1.758621 17 62 0.00504 0.24 0.48 0 0.04 0.42 -1 -1 1914903834
0.016541 7.957195 302 58 0.0045 -0.24 0.4 0 0.04 0.55 -1 -1 2023103608
0.019585 7.957115 302 62 0.0045 0.24 0.48 0 0.04 0.55 -1 -1 1234366610
0.030287 1.758621 17 65 0.00504 0.72 0.56 0 0.04 0.42 -1 -1 1987533973
0.032555 7.956773 302 65 0.0045 0.72 0.56 0 0.04 0.55 -1 -1 137478093
0.393347 0.321983 28 69 0.007464 -0.1967 0.4 0 0.04 0.3 -1 -1 1608174943
0.778389 0.321983 28 72 0.006328 -0.0448 0.4 0 0.04 0.3 -1 -1 685017880
1.162774 0.321983 28 76 0.007346 0.0049 0.4 0 0.04 0.3 -1 -1 1531446532
1.552983 0.321983 28 74 0.007726 -0.2116 0.4 0 0.04 0.3 -1 -1 2099813555
1.939984 0.319955 28 71 0.006961 -0.0088 0.4 0 0.04 0.3 -1 -1 1475538496
2.063808 1.740196 17 55 0.005507 -0.72 0.32 0 0.04 0.42 -1 -1 1683500209
2.07406 1.740142 17 58 0.005507 -0.24 0.4 0 0.04 0.42 -1 -1 383961518
2.091319 1.740142 17 62 0.005507 0.24 0.48 0 0.04 0.42 -1 -1 9298779
2.095614 1.740142 17 65 0.005507 0.72 0.56 0 0.04 0.42 -1 -1 1715019597
2.32753 0.3186 28 69 0.006527 -0.166 0.4 0 0.04 0.3 -1 -1 1892103710
4.112829 0.273613 107 55 0.012108 0.0413 0.4 0 0.04 0.3 -1 -1 307420806
4.113523 2.834243 24 43 0.027733 0 0.4 0 0.04 0.08 -1 -1 534712283
4.116829 1.724148 17 55 0.005973 -0.72 0.32 0 0.04 0.42 -1 -1 1148899264
4.129488 1.724148 17 58 0.005973 -0.24 0.4 0 0.04 0.42 -1 -1 2131662101
4.133689 1.724148 17 62 0.005973 0.24 0.48 0 0.04 0.42 -1 -1 23098575
4.141767 1.724148 17 65 0.005973 0.72 0.56 0 0.04 0.42 -1 -1 952921941
4.166902 0.940441 1011 55 0.327409 -0.1 0.5 -0.3 0.025 0.19 -1 -1 1628206595
4.452237 0.273582 107 58 0.013028 0.003 0.4 0 0.04 0.3 -1 -1 8510563
4.777545 0.273582 107 62 0.011544 0.2075 0.4 0 0.04 0.3 -1 -1 1379828479
5.106217 0.273582 107 65 0.011935 0.0032 0.4 0 0.04 0.3 -1 -1 1648524861
5.145375 0.046 1036 62 0.320734 -0.1 0.5 0 0.025 0.19 -1 20 161473438
5.191375 0.065 1020 62 0.244369 -0.1 0.5 0 0.025 0.19 36 8 2022552081
5.256375 0.829441 1008 62 0.305461 -0.1 0.5 -1.2 0.025 0.19 20 -1 429471626
5.432433 0.273582 107 67 0.011731 -0.2138 0.4 0 0.04 0.3 -1 -1 1071402036
6.123849 0.065127 1031 58 0.353816 -0.1 0.5 0 0.025 0.19 -1 4 1693851180
6.144213 1.712308 17 55 0.00644 -0.72 0.32 0 0.04 0.42 -1 -1 1525613417
6.146802 0.313503 28 67 0.008101 0.04 0.4 0 0.04 0.3 -1 -1 362023600
6.152283 1.712306 17 58 0.00644 -0.24 0.4 0 0.04 0.42 -1 -1 763876539
6.158762 1.712306 17 62 0.00644 0.24 0.48 0 0.04 0.42 -1 -1 1781353083
6.178777 1.712306 17 65 0.00644 0.72 0.56 0 0.04 0.42 -1 -1 1789064209
6.188976 0.528884 1004 58 0.336968 -0.1 0.5 1.0 0.025 0.19 31 -1 2041000136
6.526293 0.313503 28 69 0.00964 -0.0499 0.4 0 0.04 0.3 -1 -1 573400270
6.755631 0.065 1021 57 0.268592 -0.1 0.5 0 0.025 0.19 -1 9 1697752134
6.820631 0.757981 1009 57 0.33574 -0.1 0.5 0.25 0.025 0.19 21 19 833871352
6.896696 0.313503 28 72 0.008857 0.1117 0.4 0 0.04 0.3 -1 -1 1215332072
7.282559 0.313503 28 76 0.009834 -0.2228 0.4 0 0.04 0.3 -1 -1 735496495
7.578613 0.065 1019 57 0.268592 -0.1 0.5 0 0.025 0.19 9 36 1585788367
7.643613 0.046 1036 57 0.352527 -0.1 0.5 0 0.025 0.19 19 -1 1435249752
7.655926 0.313503 28 74 0.009781 0.0853 0.4 0 0.04 0.3 -1 -1 1408631331
7.727384 0.689897 1009 55 0.32775 -0.1 0.5 0.5 0.025 0.19 -1 14 1553137505
8.029232 0.312797 28 71 0.00898 -0.1521 0.4 0 0.04 0.3 -1 -1 1574348473
8.155413 2.80904 24 48 0.032067 0 0.4 0 0.04 0.08 -1 -1 907744366
8.155464 7.843804 302 60 0.006167 -0.72 0.32 0 0.04 0.55 -1 -1 930661755
8.159487 1.705723 17 60 0.006907 -0.72 0.32 0 0.04 0.42 -1 -1 2080941313
8.164498 1.705723 17 64 0.006907 -0.24 0.4 0 0.04 0.42 -1 -1 397090604
8.167298 7.843882 302 64 0.006167 -0.24 0.4 0 0.04 0.55 -1 -1 2140145481
8.173344 1.705723 17 67 0.006907 0.24 0.48 0 0.04 0.42 -1 -1 1374184762
