210.075478 7 260921 4.7 0.357143
0.0 0.197619 208 63 0.012768 -0.1775 0.4 0 0.04 0.3 -1 -1 1147123719
0.000757 0.085714 200 37 0.0532 0 0.4 0 0.04 0.12 -1 -1 216336372
0.001118 7.326042 302 51 0.007 -0.72 0.32 0 0.04 0.55 -1 -1 449547659
0.002061 0.028571 3 80 0.00644 0.35 0.4 0 0.04 0.1 -1 -1 932505011
0.003255 7.047796 207 63 0.00896 -0.72 0.32 0 0.04 0.36 -1 -1 98127558
0.005706 0.395238 206 39 0.036275 0.0786 0.4 0 0.04 0.3 -1 -1 1354981785
0.008154 7.325857 302 54 0.007 -0.24 0.4 0 0.04 0.55 -1 -1 1198257793
0.014526 7.047499 207 66 0.00896 -0.24 0.4 0 0.04 0.36 -1 -1 692052498
0.018388 7.325587 302 58 0.007 0.24 0.48 0 0.04 0.55 -1 -1 699920408
0.020008 7.047355 207 70 0.00896 0.24 0.48 0 0.04 0.36 -1 -1 844638429
0.027434 7.047159 207 73 0.00896 0.72 0.56 0 0.04 0.36 -1 -1 435141095
0.030472 7.325269 302 61 0.007 0.72 0.56 0 0.04 0.55 -1 -1 1040508725
0.233531 0.028571 2 80 0.01036 -0.32 0.4 0 0.04 0.1 -1 -1 1863050134
0.242779 0.197619 208 66 0.01249 -0.1726 0.4 0 0.04 0.3 -1 -1 2033864790
0.473441 0.028571 2 80 0.00644 0.35 0.4 0 0.04 0.1 -1 -1 7576497
0.47418 0.057143 201 60 0.0336 0 0.4 0 0.04 0.17 -1 -1 89071820
0.477155 0.395238 206 51 0.033943 0.1847 0.4 0 0.04 0.3 -1 -1 922678231
0.478418 0.197619 208 70 0.011271 0.2209 0.4 0 0.04 0.3 -1 -1 1920434938
0.480497 0.085714 200 37 0.0532 0 0.4 0 0.04 0.12 -1 -1 340755450
0.71303 0.028571 2 80 0.01036 -0.32 0.4 0 0.04 0.1 -1 -1 1253044220
0.716228 0.197619 208 73 0.013089 0.0444 0.4 0 0.04 0.3 -1 -1 120260827
0.948438 0.085714 200 37 0.0532 0 0.4 0 0.04 0.12 -1 -1 1505790428
0.949724 0.197619 208 63 0.011514 -0.0775 0.4 0 0.04 0.3 -1 -1 984346614
0.950587 0.028571 3 80 0.00644 0.35 0.4 0 0.04 0.1 -1 -1 1295039902
0.953943 0.395238 206 39 0.037756 0.0214 0.4 0 0.04 0.3 -1 -1 1364385405
1.191157 0.197619 208 66 0.011252 -0.2372 0.4 0 0.04 0.3 -1 -1 834694454
1.192278 0.028571 2 80 0.01036 -0.32 0.4 0 0.04 0.1 -1 -1 283532166
1.424205 0.395238 206 46 0.034913 0.066 0.4 0 0.04 0.3 -1 -1 1287716324
1.42451 0.057143 201 60 0.0336 0 0.4 0 0.04 0.17 -1 -1 1236160743
1.424787 0.085714 200 37 0.0532 0 0.4 0 0.04 0.12 -1 -1 1309913132
1.430387 0.028571 2 80 0.00644 0.35 0.4 0 0.04 0.1 -1 -1 714254249
1.432134 0.197619 208 70 0.013603 0.203 0.4 0 0.04 0.3 -1 -1 3324677
1.662865 0.028571 2 80 0.01036 -0.32 0.4 0 0.04 0.1 -1 -1 266399859
1.671557 0.197619 208 73 0.012235 -0.1523 0.4 0 0.04 0.3 -1 -1 1750275079
1.906368 0.028271 3 80 0.006661 0.35 0.4 0 0.04 0.1 -1 -1 211276140
1.90697 0.195543 208 63 0.011993 0.087 0.4 0 0.04 0.3 -1 -1 336703141
1.908584 0.391085 206 39 0.042543 0.191 0.4 0 0.04 0.3 -1 -1 984110405
1.911285 0.084814 200 37 0.055027 0 0.4 0 0.04 0.12 -1 -1 144242048
2.138197 0.195543 208 66 0.013649 0.1554 0.4 0 0.04 0.3 -1 -1 49136626
2.141779 0.028271 2 80 0.010716 -0.32 0.4 0 0.04 0.1 -1 -1 361971965
2.375643 0.195543 208 70 0.013398 0.2004 0.4 0 0.04 0.3 -1 -1 1639218282
2.376903 0.028271 2 80 0.006661 0.35 0.4 0 0.04 0.1 -1 -1 444608378
2.377815 0.056542 201 60 0.034754 0 0.4 0 0.04 0.17 -1 -1 288027143
2.377817 0.391085 206 51 0.038955 0.0919 0.4 0 0.04 0.3 -1 -1 2032985742
2.379868 0.084814 200 37 0.055027 0 0.4 0 0.04 0.12 -1 -1 1967238650
2.616207 0.028271 2 80 0.010716 -0.32 0.4 0 0.04 0.1 -1 -1 2115419831
2.61709 0.195543 208 73 0.011822 -0.0531 0.4 0 0.04 0.3 -1 -1 1708381319
2.842769 0.391085 206 39 0.041769 -0.2393 0.4 0 0.04 0.3 -1 -1 1709297329
2.850132 0.028271 3 80 0.006661 0.35 0.4 0 0.04 0.1 -1 -1 1187486209
2.851749 0.195543 208 63 0.011835 0.188 0.4 0 0.04 0.3 -1 -1 917335960
2.853345 0.084814 200 37 0.055027 0 0.4 0 0.04 0.12 -1 -1 228257598
3.081231 0.028271 2 80 0.010716 -0.32 0.4 0 0.04 0.1 -1 -1 512384063
3.088878 0.195543 208 66 0.012997 -0.1878 0.4 0 0.04 0.3 -1 -1 467680315
3.319604 0.084814 200 37 0.055027 0 0.4 0 0.04 0.12 -1 -1 1725610905
3.321159 0.195543 208 70 0.012897 -0.2043 0.4 0 0.04 0.3 -1 -1 2047849385
3.321167 0.056542 201 60 0.034754 0 0.4 0 0.04 0.17 -1 -1 1462370652
3.32138 0.391085 206 46 0.039711 -0.1741 0.4 0 0.04 0.3 -1 -1 344969201
3.324231 0.028271 2 80 0.006661 0.35 0.4 0 0.04 0.1 -1 -1 922960688
3.555742 0.195543 208 73 0.01403 -0.1339 0.4 0 0.04 0.3 -1 -1 653321120
3.559459 0.028271 2 80 0.010716 -0.32 0.4 0 0.04 0.1 -1 -1 1932216695
3.784856 0.084077 200 37 0.056854 0 0.4 0 0.04 0.12 -1 -1 173370394
3.787401 0.193765 208 63 0.01273 -0.0912 0.4 0 0.04 0.3 -1 -1 567554304
