132 512 19982003
36.5 0.05 2 42 0.055 -0.2 0.65 0
36.5 0.31 6 38 0.37 0 0.39 0
36.5 0.15 11 77 0.073 -0.22 0.53 0
37 0.1 0 36 0.59 0 0.65 0
37 0.65 10 74 0.1222 0 0.35 0.4
37.0 0.15 11 65 0.073 0.22 0.53 0
37.5 0.05 2 42 0.055 -0.2 0.65 0
37.5 0.31 6 38 0.31 0 0.39 0
37.5 0.15 11 69 0.073 -0.22 0.53 0
37.75 0.65 10 76 0.1222 0 0.35 0.4
38 0.1 0 36 0.59 0 0.65 0
38.0 0.15 11 62 0.073 0.22 0.53 0
38.5 0.05 2 42 0.055 -0.2 0.65 0
38.5 0.31 6 38 0.37 0 0.39 0
38.5 1.2 10 77 0.1222 0 0.35 0.4
38.5 0.15 11 69 0.073 -0.22 0.53 0
39 0.1 0 36 0.59 0 0.65 0
39.0 0.15 11 65 0.073 0.22 0.53 0
39.5 0.05 2 42 0.055 -0.2 0.65 0
39.5 0.31 6 38 0.31 0 0.39 0
39.5 0.15 11 74 0.073 -0.22 0.53 0
40 0.1 0 36 0.59 0 0.65 0
40 7.7 9 58 0.042 -0.55 0.4 0
40 7.7 9 62 0.042 -0.18 0.4 0
40 7.7 9 65 0.042 0.18 0.4 0
40 7.7 9 70 0.042 0.55 0.4 0
40 1.4 10 82 0.13 0 0.35 0.4
40.0 0.15 11 77 0.073 0.22 0.5667 0
40.5 0.05 2 42 0.055 -0.2 0.65 0
40.5 0.31 6 46 0.37 0 0.39 0
40.5 0.15 11 86 0.073 -0.22 0.5667 0
41 0.1 0 36 0.59 0 0.65 0
41.0 0.15 11 74 0.073 0.22 0.5667 0
41.5 0.05 2 42 0.055 -0.2 0.65 0
41.5 0.31 6 46 0.31 0 0.39 0
41.5 0.85 10 81 0.1222 0 0.35 0.4
41.5 0.15 11 77 0.073 -0.22 0.5667 0
42 0.1 0 36 0.59 0 0.65 0
42.0 0.15 11 70 0.073 0.22 0.5667 0
42.5 0.05 2 42 0.055 -0.2 0.65 0
42.5 0.31 6 46 0.37 0 0.39 0
42.5 1.2 10 77 0.1222 0 0.35 0.4
42.5 0.15 11 77 0.073 -0.22 0.5667 0
43 0.1 0 36 0.59 0 0.65 0
43.0 0.15 11 74 0.073 0.22 0.5667 0
43.5 0.05 2 42 0.055 -0.2 0.65 0
43.5 0.31 6 46 0.31 0 0.39 0
43.5 0.15 11 82 0.073 -0.22 0.5667 0
44 0.1 0 36 0.59 0 0.65 0
44 0.65 10 74 0.13 0 0.35 0.4
44.0 0.15 11 77 0.073 0.22 0.6033 0
44.5 0.05 2 42 0.055 -0.2 0.65 0
44.5 0.31 6 46 0.37 0 0.39 0
44.5 0.15 11 86 0.073 -0.22 0.6033 0
44.75 0.65 10 77 0.1222 0 0.35 0.4
45 0.1 0 36 0.59 0 0.65 0
45.0 0.15 11 74 0.073 0.22 0.6033 0
45.5 0.05 2 42 0.055 -0.2 0.65 0
45.5 0.31 6 46 0.31 0 0.39 0
45.5 1.3 10 82 0.1222 0 0.35 0.4
45.5 0.15 11 77 0.073 -0.22 0.6033 0
46 0.1 0 36 0.59 0 0.65 0
46.0 0.15 11 70 0.073 0.22 0.6033 0
46.5 0.05 2 42 0.055 -0.2 0.65 0
46.5 0.31 6 46 0.37 0 0.39 0
46.5 0.15 11 77 0.073 -0.22 0.6033 0
47 0.1 0 36 0.59 0 0.65 0
47 0.8 10 81 0.1222 0 0.35 0.4
47.0 0.15 11 74 0.073 0.22 0.6033 0
47.5 0.05 2 42 0.055 -0.2 0.65 0
47.5 0.31 6 46 0.31 0 0.39 0
47.5 0.15 11 82 0.073 -0.22 0.6033 0
48 0.1 0 36 0.59 0 0.65 0
48 7.7 9 53 0.042 -0.55 0.4 0
48 7.7 9 57 0.042 -0.18 0.4 0
48 7.7 9 60 0.042 0.18 0.4 0
48 7.7 9 65 0.042 0.55 0.4 0
48 1.85 10 77 0.13 0 0.35 0.4
48.0 0.15 11 72 0.073 0.22 0.64 0
48.5 0.05 2 42 0.055 -0.2 0.65 0
48.5 0.31 6 41 0.37 0 0.39 0
48.5 0.15 11 81 0.073 -0.22 0.64 0
49 0.1 0 36 0.59 0 0.65 0
49 0.1 1 39 0.27 0 0.65 0
49.0 0.15 11 69 0.073 0.22 0.64 0
49.5 0.05 2 42 0.055 -0.2 0.65 0
49.5 0.31 6 41 0.31 0 0.39 0
49.5 0.15 11 72 0.073 -0.22 0.64 0
50 0.1 0 36 0.59 0 0.65 0
50 0.85 10 81 0.1222 0 0.35 0.4
50.0 0.15 11 65 0.073 0.22 0.64 0
50.5 0.05 2 42 0.055 -0.2 0.65 0
50.5 0.31 6 41 0.37 0 0.39 0
50.5 0.15 11 72 0.073 -0.22 0.64 0
51 0.1 0 36 0.59 0 0.65 0
51 0.1 1 39 0.27 0 0.65 0
51 0.85 10 77 0.1222 0 0.35 0.4
51.0 0.15 11 69 0.073 0.22 0.64 0
51.5 0.05 2 42 0.055 -0.2 0.65 0
51.5 0.31 6 41 0.31 0 0.39 0
51.5 0.15 11 77 0.073 -0.22 0.64 0
52 0.1 0 36 0.59 0 0.65 0
52 0.85 10 74 0.13 0 0.35 0.4
52.0 0.15 11 72 0.073 0.22 0.6767 0
52.5 0.05 2 42 0.055 -0.2 0.65 0
52.5 0.31 6 41 0.37 0 0.39 0
52.5 0.15 11 81 0.073 -0.22 0.6767 0
53 0.1 0 36 0.59 0 0.65 0
53 0.1 1 39 0.27 0 0.65 0
53 0.4 10 72 0.1222 0 0.35 0.4
53.0 0.15 11 69 0.073 0.22 0.6767 0
53.5 0.05 2 42 0.055 -0.2 0.65 0
53.5 0.31 6 41 0.31 0 0.39 0
53.5 0.65 10 74 0.1222 0 0.35 0.4
53.5 0.15 11 72 0.073 -0.22 0.6767 0
54 0.1 0 36 0.59 0 0.65 0
54.0 0.15 11 65 0.073 0.22 0.6767 0
54.25 1.5 10 77 0.1222 0 0.35 0.4
54.5 0.05 2 42 0.055 -0.2 0.65 0
54.5 0.31 6 41 0.37 0 0.39 0
54.5 0.15 11 72 0.073 -0.22 0.6767 0
55 0.1 0 36 0.59 0 0.65 0
55 0.1 1 39 0.27 0 0.65 0
55.0 0.15 11 69 0.073 0.22 0.6767 0
55.5 0.05 2 42 0.055 -0.2 0.65 0
55.5 0.31 6 41 0.31 0 0.39 0
55.5 0.15 11 77 0.073 -0.22 0.6767 0
56 0.1 0 36 0.59 0 0.65 0
56 7.7 9 60 0.042 -0.55 0.4 0
56 7.7 9 64 0.042 -0.18 0.4 0
56 7.7 9 67 0.042 0.18 0.4 0
56 7.7 9 72 0.042 0.55 0.4 0
56 1.4 10 79 0.13 0 0.35 0.4
56.0 0.15 11 79 0.073 0.22 0.7133 0
56.5 0.05 2 42 0.055 -0.2 0.65 0
56.5 0.31 6 36 0.37 0 0.39 0
56.5 0.15 11 88 0.073 -0.22 0.7133 0
57 0.1 0 36 0.59 0 0.65 0
57 0.1 1 39 0.27 0 0.65 0
57.0 0.15 11 76 0.073 0.22 0.7133 0
57.5 0.05 2 42 0.055 -0.2 0.65 0
57.5 0.31 6 36 0.31 0 0.39 0
57.5 0.85 10 76 0.1222 0 0.35 0.4
57.5 0.15 11 79 0.073 -0.22 0.7133 0
58 0.1 0 36 0.59 0 0.65 0
58.0 0.15 11 72 0.073 0.22 0.7133 0
58.5 0.05 2 42 0.055 -0.2 0.65 0
58.5 0.31 6 36 0.37 0 0.39 0
58.5 1.2 10 72 0.1222 0 0.35 0.4
58.5 0.15 11 79 0.073 -0.22 0.7133 0
59 0.1 0 36 0.59 0 0.65 0
59 0.1 1 39 0.27 0 0.65 0
59.0 0.15 11 76 0.073 0.22 0.7133 0
59.5 0.05 2 42 0.055 -0.2 0.65 0
59.5 0.31 6 36 0.31 0 0.39 0
59.5 0.15 11 84 0.073 -0.22 0.7133 0
60 0.1 0 36 0.59 0 0.65 0
60 0.85 10 76 0.13 0 0.35 0.4
60.0 0.15 11 79 0.073 0.22 0.75 0
60.5 0.05 2 42 0.055 -0.2 0.65 0
60.5 0.31 6 36 0.37 0 0.39 0
60.5 0.15 11 88 0.073 -0.22 0.75 0
61 0.1 0 36 0.59 0 0.65 0
61 0.1 1 39 0.27 0 0.65 0
61 0.85 10 74 0.1222 0 0.35 0.4
61.0 0.15 11 76 0.073 0.22 0.75 0
61.5 0.05 2 42 0.055 -0.2 0.65 0
61.5 0.31 6 36 0.31 0 0.39 0
61.5 0.15 11 79 0.073 -0.22 0.75 0
62 0.1 0 36 0.59 0 0.65 0
62 0.65 10 72 0.1222 0 0.35 0.4
62.0 0.15 11 72 0.073 0.22 0.75 0
62.5 0.05 2 42 0.055 -0.2 0.65 0
62.5 0.31 6 36 0.37 0 0.39 0
62.5 0.15 11 79 0.073 -0.22 0.75 0
63 0.1 0 36 0.59 0 0.65 0
63 0.1 1 39 0.27 0 0.65 0
63.0 0.15 11 76 0.073 0.22 0.75 0
63.25 0.5 10 69 0.1222 0 0.35 0.4
63.5 0.05 2 42 0.055 -0.2 0.65 0
63.5 0.31 6 36 0.31 0 0.39 0
63.5 0.15 11 84 0.073 -0.22 0.75 0
64 0.1 0 36 0.59 0 0.65 0
64 7.7 9 50 0.042 -0.55 0.4 0
64 7.7 9 53 0.042 -0.18 0.4 0
64 7.7 9 57 0.042 0.18 0.4 0
64 7.7 9 62 0.042 0.55 0.4 0
64.0 0.15 11 62 0.073 0.22 0.28 0
64.25 0.05 2 42 0.04779 -0.25 0.65 0
64.5 0.1 3 46 0.095 0.2 0.65 0
64.5 0.31 6 38 0.37 0 0.39 0
64.5 0.15 11 69 0.073 -0.22 0.28 0
64.75 0.05 2 42 0.06704 -0.25 0.65 0
65 0.1 0 36 0.59 0 0.65 0
65 0.1 1 39 0.27 0 0.65 0
65.0 0.15 11 65 0.073 0.22 0.28 0
65.25 0.05 2 42 0.04468 -0.25 0.65 0
65.5 0.1 3 46 0.095 0.2 0.65 0
65.5 0.31 6 38 0.31 0 0.39 0
65.5 0.15 11 74 0.073 -0.22 0.28 0
65.75 0.05 2 42 0.06565 -0.25 0.65 0
66 0.1 0 36 0.59 0 0.65 0
66.0 0.15 11 69 0.073 0.22 0.28 0
66.25 0.05 2 42 0.04805 -0.25 0.65 0
66.5 0.1 3 46 0.095 0.2 0.65 0
66.5 0.31 6 38 0.37 0 0.39 0
66.5 0.15 11 77 0.073 -0.22 0.28 0
66.75 0.05 2 42 0.05598 -0.25 0.65 0
67 0.1 0 36 0.59 0 0.65 0
67 0.1 1 39 0.27 0 0.65 0
67.0 0.15 11 65 0.073 0.22 0.28 0
67.25 0.05 2 42 0.04344 -0.25 0.65 0
67.5 0.1 3 46 0.095 0.2 0.65 0
67.5 0.31 6 38 0.31 0 0.39 0
67.5 0.15 11 69 0.073 -0.22 0.28 0
67.75 0.05 2 42 0.06437 -0.25 0.65 0
68 0.1 0 36 0.59 0 0.65 0
68.0 0.15 11 62 0.073 0.22 0.28 0
68.25 0.05 2 42 0.04727 -0.25 0.65 0
68.5 0.1 3 46 0.095 0.2 0.65 0
68.5 0.31 6 38 0.37 0 0.39 0
68.5 0.15 11 69 0.073 -0.22 0.28 0
68.75 0.05 2 42 0.05876 -0.25 0.65 0
69 0.1 0 36 0.59 0 0.65 0
69 0.1 1 39 0.27 0 0.65 0
69.0 0.15 11 65 0.073 0.22 0.28 0
69.25 0.05 2 42 0.0468 -0.25 0.65 0
69.5 0.1 3 46 0.095 0.2 0.65 0
69.5 0.31 6 38 0.31 0 0.39 0
69.5 0.15 11 74 0.073 -0.22 0.28 0
69.75 0.05 2 42 0.05695 -0.25 0.65 0
70 0.1 0 36 0.59 0 0.65 0
70.0 0.15 11 69 0.073 0.22 0.28 0
70.25 0.05 2 42 0.04146 -0.25 0.65 0
70.5 0.1 3 46 0.095 0.2 0.65 0
70.5 0.31 6 38 0.37 0 0.39 0
70.5 0.15 11 77 0.073 -0.22 0.28 0
70.75 0.05 2 42 0.06635 -0.25 0.65 0
71 0.1 0 36 0.59 0 0.65 0
71 0.1 1 39 0.27 0 0.65 0
71.0 0.15 11 65 0.073 0.22 0.28 0
71.25 0.05 2 42 0.04782 -0.25 0.65 0
71.5 0.1 3 46 0.095 0.2 0.65 0
71.5 0.31 6 38 0.31 0 0.39 0
71.5 0.15 11 69 0.073 -0.22 0.28 0
71.75 0.05 2 42 0.0547 -0.25 0.65 0
72 0.1 0 36 0.59 0 0.65 0
72 7.7 9 58 0.042 -0.55 0.4 0
72 7.7 9 62 0.042 -0.18 0.4 0
72 7.7 9 65 0.042 0.18 0.4 0
72 7.7 9 70 0.042 0.55 0.4 0
72.0 0.15 11 70 0.073 0.22 0.28 0
72.25 0.05 2 42 0.05047 -0.25 0.65 0
72.5 0.1 3 46 0.095 0.2 0.65 0
72.5 0.31 6 46 0.37 0 0.39 0
72.5 0.15 11 77 0.073 -0.22 0.28 0
72.75 0.05 2 42 0.06211 -0.25 0.65 0
73 0.1 0 36 0.59 0 0.65 0
73 0.1 1 39 0.27 0 0.65 0
73.0 0.15 11 74 0.073 0.22 0.28 0
73.25 0.05 2 42 0.04607 -0.25 0.65 0
73.5 0.1 3 46 0.095 0.2 0.65 0
73.5 0.31 6 46 0.31 0 0.39 0
73.5 0.15 11 82 0.073 -0.22 0.28 0
73.75 0.05 2 42 0.05976 -0.25 0.65 0
74 0.1 0 36 0.59 0 0.65 0
74.0 0.15 11 77 0.073 0.22 0.28 0
74.25 0.05 2 42 0.04291 -0.25 0.65 0
74.5 0.1 3 46 0.095 0.2 0.65 0
74.5 0.31 6 46 0.37 0 0.39 0
74.5 0.15 11 86 0.073 -0.22 0.28 0
74.75 0.05 2 42 0.05761 -0.25 0.65 0
75 0.1 0 36 0.59 0 0.65 0
75 0.1 1 39 0.27 0 0.65 0
75.0 0.15 11 74 0.073 0.22 0.28 0
75.25 0.05 2 42 0.04616 -0.25 0.65 0
75.5 0.1 3 46 0.095 0.2 0.65 0
75.5 0.31 6 46 0.31 0 0.39 0
75.5 0.15 11 77 0.073 -0.22 0.28 0
75.75 0.05 2 42 0.06634 -0.25 0.65 0
76 0.1 0 36 0.59 0 0.65 0
76.0 0.15 11 70 0.073 0.22 0.28 0
76.25 0.05 2 42 0.04192 -0.25 0.65 0
76.5 0.1 3 46 0.095 0.2 0.65 0
76.5 0.31 6 46 0.37 0 0.39 0
76.5 0.15 11 77 0.073 -0.22 0.28 0
76.75 0.05 2 42 0.06246 -0.25 0.65 0
77 0.1 0 36 0.59 0 0.65 0
77 0.1 1 39 0.27 0 0.65 0
77.0 0.15 11 74 0.073 0.22 0.28 0
77.25 0.05 2 42 0.05012 -0.25 0.65 0
77.5 0.1 3 46 0.095 0.2 0.65 0
77.5 0.31 6 46 0.31 0 0.39 0
77.5 0.15 11 82 0.073 -0.22 0.28 0
77.75 0.05 2 42 0.06426 -0.25 0.65 0
78 0.1 0 36 0.59 0 0.65 0
78.0 0.15 11 77 0.073 0.22 0.28 0
78.25 0.05 2 42 0.04928 -0.25 0.65 0
78.5 0.1 3 46 0.095 0.2 0.65 0
78.5 0.31 6 46 0.37 0 0.39 0
78.5 0.15 11 86 0.073 -0.22 0.28 0
78.75 0.05 2 42 0.06064 -0.25 0.65 0
79 0.1 0 36 0.59 0 0.65 0
79 0.1 1 39 0.27 0 0.65 0
79.0 0.15 11 74 0.073 0.22 0.28 0
79.25 0.05 2 42 0.0462 -0.25 0.65 0
79.5 0.1 3 46 0.095 0.2 0.65 0
79.5 0.31 6 46 0.31 0 0.39 0
79.5 0.15 11 77 0.073 -0.22 0.28 0
79.75 0.05 2 42 0.06385 -0.25 0.65 0
80 0.1 0 36 0.59 0 0.65 0
80 7.7 9 53 0.042 -0.55 0.4 0
80 7.7 9 57 0.042 -0.18 0.4 0
80 7.7 9 60 0.042 0.18 0.4 0
80 7.7 9 65 0.042 0.55 0.4 0
80.0 0.15 11 65 0.073 0.22 0.28 0
80.25 0.05 2 42 0.05028 -0.25 0.65 0
80.5 0.1 3 46 0.095 0.2 0.65 0
80.5 0.31 6 41 0.37 0 0.39 0
80.5 0.15 11 72 0.073 -0.22 0.28 0
80.75 0.05 2 42 0.0658 -0.25 0.65 0
81 0.1 0 36 0.59 0 0.65 0
81 0.1 1 39 0.27 0 0.65 0
81.0 0.15 11 69 0.073 0.22 0.28 0
81.25 0.05 2 42 0.04835 -0.25 0.65 0
81.5 0.1 3 46 0.095 0.2 0.65 0
81.5 0.31 6 41 0.31 0 0.39 0
81.5 0.15 11 77 0.073 -0.22 0.28 0
81.75 0.05 2 42 0.0642 -0.25 0.65 0
82 0.1 0 36 0.59 0 0.65 0
82.0 0.15 11 72 0.073 0.22 0.28 0
82.25 0.05 2 42 0.04293 -0.25 0.65 0
82.5 0.1 3 46 0.095 0.2 0.65 0
82.5 0.31 6 41 0.37 0 0.39 0
82.5 0.15 11 81 0.073 -0.22 0.28 0
82.75 0.05 2 42 0.06602 -0.25 0.65 0
83 0.1 0 36 0.59 0 0.65 0
83 0.1 1 39 0.27 0 0.65 0
83.0 0.15 11 69 0.073 0.22 0.28 0
83.25 0.05 2 42 0.04683 -0.25 0.65 0
83.5 0.1 3 46 0.095 0.2 0.65 0
83.5 0.31 6 41 0.31 0 0.39 0
83.5 0.15 11 72 0.073 -0.22 0.28 0
83.75 0.05 2 42 0.05505 -0.25 0.65 0
84 0.1 0 36 0.59 0 0.65 0
84.0 0.15 11 65 0.073 0.22 0.28 0
84.25 0.05 2 42 0.0459 -0.25 0.65 0
84.5 0.1 3 46 0.095 0.2 0.65 0
84.5 0.31 6 41 0.37 0 0.39 0
84.5 0.15 11 72 0.073 -0.22 0.28 0
84.75 0.05 2 42 0.05476 -0.25 0.65 0
85 0.1 0 36 0.59 0 0.65 0
85 0.1 1 39 0.27 0 0.65 0
85.0 0.15 11 69 0.073 0.22 0.28 0
85.25 0.05 2 42 0.04881 -0.25 0.65 0
85.5 0.1 3 46 0.095 0.2 0.65 0
85.5 0.31 6 41 0.31 0 0.39 0
85.5 0.15 11 77 0.073 -0.22 0.28 0
85.75 0.05 2 42 0.06639 -0.25 0.65 0
86 0.1 0 36 0.59 0 0.65 0
86.0 0.15 11 72 0.073 0.22 0.28 0
86.25 0.05 2 42 0.04434 -0.25 0.65 0
86.5 0.1 3 46 0.095 0.2 0.65 0
86.5 0.31 6 41 0.37 0 0.39 0
86.5 0.15 11 81 0.073 -0.22 0.28 0
86.75 0.05 2 42 0.05565 -0.25 0.65 0
87 0.1 0 36 0.59 0 0.65 0
87 0.1 1 39 0.27 0 0.65 0
87.0 0.15 11 69 0.073 0.22 0.28 0
87.25 0.05 2 42 0.04483 -0.25 0.65 0
87.5 0.1 3 46 0.095 0.2 0.65 0
87.5 0.31 6 41 0.31 0 0.39 0
87.5 0.15 11 72 0.073 -0.22 0.28 0
87.75 0.05 2 42 0.06551 -0.25 0.65 0
88 0.1 0 36 0.59 0 0.65 0
88 7.7 9 60 0.042 -0.55 0.4 0
88 7.7 9 64 0.042 -0.18 0.4 0
88 7.7 9 67 0.042 0.18 0.4 0
88 7.7 9 72 0.042 0.55 0.4 0
88.0 0.15 11 72 0.073 0.22 0.28 0
88.25 0.05 2 42 0.04794 -0.25 0.65 0
88.5 0.1 3 46 0.095 0.2 0.65 0
88.5 0.31 6 36 0.37 0 0.39 0
88.5 0.15 11 79 0.073 -0.22 0.28 0
88.75 0.05 2 42 0.06582 -0.25 0.65 0
89 0.1 0 36 0.59 0 0.65 0
89 0.1 1 39 0.27 0 0.65 0
89.0 0.15 11 76 0.073 0.22 0.28 0
89.25 0.05 2 42 0.04145 -0.25 0.65 0
89.5 0.1 3 46 0.095 0.2 0.65 0
89.5 0.31 6 36 0.31 0 0.39 0
89.5 0.15 11 84 0.073 -0.22 0.28 0
89.75 0.05 2 42 0.06367 -0.25 0.65 0
90 0.1 0 36 0.59 0 0.65 0
90.0 0.15 11 79 0.073 0.22 0.28 0
90.25 0.05 2 42 0.04276 -0.25 0.65 0
90.5 0.1 3 46 0.095 0.2 0.65 0
90.5 0.31 6 36 0.37 0 0.39 0
90.5 0.15 11 88 0.073 -0.22 0.28 0
90.75 0.05 2 42 0.06123 -0.25 0.65 0
91 0.1 0 36 0.59 0 0.65 0
91 0.1 1 39 0.27 0 0.65 0
91.0 0.15 11 76 0.073 0.22 0.28 0
91.25 0.05 2 42 0.04659 -0.25 0.65 0
91.5 0.1 3 46 0.095 0.2 0.65 0
91.5 0.31 6 36 0.31 0 0.39 0
91.5 0.15 11 79 0.073 -0.22 0.28 0
91.75 0.05 2 42 0.06212 -0.25 0.65 0
92 0.1 0 36 0.59 0 0.65 0
92.0 0.15 11 72 0.073 0.22 0.28 0
92.25 0.05 2 42 0.04545 -0.25 0.65 0
92.5 0.1 3 46 0.095 0.2 0.65 0
92.5 0.31 6 36 0.37 0 0.39 0
92.5 0.15 11 79 0.073 -0.22 0.28 0
92.75 0.05 2 42 0.06755 -0.25 0.65 0
93 0.1 0 36 0.59 0 0.65 0
93 0.1 1 39 0.27 0 0.65 0
93.0 0.15 11 76 0.073 0.22 0.28 0
93.25 0.05 2 42 0.0426 -0.25 0.65 0
93.5 0.1 3 46 0.095 0.2 0.65 0
93.5 0.31 6 36 0.31 0 0.39 0
93.5 0.15 11 84 0.073 -0.22 0.28 0
93.75 0.05 2 42 0.0675 -0.25 0.65 0
94 0.1 0 36 0.59 0 0.65 0
94.0 0.15 11 79 0.073 0.22 0.28 0
94.25 0.05 2 42 0.04941 -0.25 0.65 0
94.5 0.1 3 46 0.095 0.2 0.65 0
94.5 0.31 6 36 0.37 0 0.39 0
94.5 0.15 11 88 0.073 -0.22 0.28 0
94.75 0.05 2 42 0.06815 -0.25 0.65 0
95 0.1 0 36 0.59 0 0.65 0
95 0.1 1 39 0.27 0 0.65 0
95.0 0.15 11 76 0.073 0.22 0.28 0
95.25 0.05 2 42 0.04411 -0.25 0.65 0
95.5 0.1 3 46 0.095 0.2 0.65 0
95.5 0.31 6 36 0.31 0 0.39 0
95.5 0.15 11 79 0.073 -0.22 0.28 0
95.75 0.05 2 42 0.05402 -0.25 0.65 0
96 0.1 0 36 0.59 0 0.65 0
96 7.7 9 50 0.042 -0.55 0.4 0
96 7.7 9 53 0.042 -0.18 0.4 0
96 7.7 9 57 0.042 0.18 0.4 0
96 7.7 9 62 0.042 0.55 0.4 0
96.0 0.15 11 69 0.073 0.22 0.28 0
96.25 0.05 2 42 0.0417 -0.25 0.65 0
96.5 0.1 3 46 0.095 0.2 0.65 0
96.5 0.31 6 38 0.37 0 0.39 0
96.5 0.15 11 77 0.073 -0.22 0.28 0
96.75 0.05 2 42 0.06384 -0.25 0.65 0
97 0.1 0 36 0.59 0 0.65 0
