132 640 19982010
84.5 0.1 3 46 0.095 0.2 0.65 0
84.5 0.31 6 47 0.37 0 0.39 0
84.5 0.15 11 78 0.073 -0.22 0.28 0
84.75 0.05 2 42 0.06671 -0.25 0.65 0
85 0.1 0 36 0.59 0 0.65 0
85 0.1 1 39 0.27 0 0.65 0
85.0 0.15 11 74 0.073 0.22 0.28 0
85.25 0.05 2 42 0.05083 -0.25 0.65 0
85.5 0.1 3 46 0.095 0.2 0.65 0
85.5 0.31 6 47 0.31 0 0.39 0
85.5 0.15 11 83 0.073 -0.22 0.28 0
85.75 0.05 2 42 0.06601 -0.25 0.65 0
86 0.1 0 36 0.59 0 0.65 0
86.0 0.15 11 78 0.073 0.22 0.28 0
86.25 0.05 2 42 0.04384 -0.25 0.65 0
86.5 0.1 3 46 0.095 0.2 0.65 0
86.5 0.31 6 47 0.37 0 0.39 0
86.5 0.15 11 86 0.073 -0.22 0.28 0
86.75 0.05 2 42 0.06405 -0.25 0.65 0
87 0.1 0 36 0.59 0 0.65 0
87 0.1 1 39 0.27 0 0.65 0
87.0 0.15 11 74 0.073 0.22 0.28 0
87.25 0.05 2 42 0.04942 -0.25 0.65 0
87.5 0.1 3 46 0.095 0.2 0.65 0
87.5 0.31 6 47 0.31 0 0.39 0
87.5 0.15 11 78 0.073 -0.22 0.28 0
87.75 0.05 2 42 0.05839 -0.25 0.65 0
88 0.1 0 36 0.59 0 0.65 0
88 7.7 9 55 0.042 -0.55 0.4 0
88 7.7 9 59 0.042 -0.18 0.4 0
88 7.7 9 62 0.042 0.18 0.4 0
88 7.7 9 67 0.042 0.55 0.4 0
88.0 0.15 11 67 0.073 0.22 0.28 0
88.25 0.05 2 42 0.04547 -0.25 0.65 0
88.5 0.1 3 46 0.095 0.2 0.65 0
88.5 0.31 6 43 0.37 0 0.39 0
88.5 0.15 11 74 0.073 -0.22 0.28 0
88.75 0.05 2 42 0.06267 -0.25 0.65 0
89 0.1 0 36 0.59 0 0.65 0
89 0.1 1 39 0.27 0 0.65 0
89.0 0.15 11 71 0.073 0.22 0.28 0
89.25 0.05 2 42 0.04408 -0.25 0.65 0
89.5 0.1 3 46 0.095 0.2 0.65 0
89.5 0.31 6 43 0.31 0 0.39 0
89.5 0.15 11 79 0.073 -0.22 0.28 0
89.75 0.05 2 42 0.055 -0.25 0.65 0
90 0.1 0 36 0.59 0 0.65 0
90.0 0.15 11 74 0.073 0.22 0.28 0
90.25 0.05 2 42 0.04495 -0.25 0.65 0
90.5 0.1 3 46 0.095 0.2 0.65 0
90.5 0.31 6 43 0.37 0 0.39 0
90.5 0.15 11 83 0.073 -0.22 0.28 0
90.75 0.05 2 42 0.05464 -0.25 0.65 0
91 0.1 0 36 0.59 0 0.65 0
91 0.1 1 39 0.27 0 0.65 0
91.0 0.15 11 71 0.073 0.22 0.28 0
91.25 0.05 2 42 0.05122 -0.25 0.65 0
91.5 0.1 3 46 0.095 0.2 0.65 0
91.5 0.31 6 43 0.31 0 0.39 0
91.5 0.15 11 74 0.073 -0.22 0.28 0
91.75 0.05 2 42 0.06288 -0.25 0.65 0
92 0.1 0 36 0.59 0 0.65 0
92.0 0.15 11 67 0.073 0.22 0.28 0
92.25 0.05 2 42 0.05212 -0.25 0.65 0
92.5 0.1 3 46 0.095 0.2 0.65 0
92.5 0.31 6 43 0.37 0 0.39 0
92.5 0.15 11 74 0.073 -0.22 0.28 0
92.75 0.05 2 42 0.06772 -0.25 0.65 0
93 0.1 0 36 0.59 0 0.65 0
93 0.1 1 39 0.27 0 0.65 0
93.0 0.15 11 71 0.073 0.22 0.28 0
93.25 0.05 2 42 0.04264 -0.25 0.65 0
93.5 0.1 3 46 0.095 0.2 0.65 0
